id,name,username,storeName,userId,subDescription,images,SKU,category,regularPrice,salePrice,createdAt,updatedAt
1290,DigiFlavor Pilgrim RDTA,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<div class=short-description>
<div class=std>The Pilgrim GTA by Digiflavor is the latest rebuildable piece from the creators of the Pharaoh RTA, deploying a dynamic chassis with a combination of features of a RDTA and RTA while implementing a two-post, Velocity-inspired build deck.</div>
</div>
<strong>Brand: </strong>DigiFlavor
<strong>Tank Size: </strong>4 ML
<strong>Diameter:</strong> 25mm Diameter
<strong>Material:</strong> Premier Stainless Steel
<strong>Air Flow</strong>: <span style=color: #808080;>Dual Slotted Airflow Design</span>",{https://delhi-vape.com/img/no-image.jpg},AMA-0258,SMOK,160,160,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1291,DigiFlavor Pilgrim RDTA - Stainless Steel,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Stainless Steel,{https://delhi-vape.com/img/no-image.jpg},AMA-0259,SMOK,160,160,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1292,DigiFlavor Pilgrim RDTA - Black,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Black,{https://delhi-vape.com/img/no-image.jpg},AMA-0260,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1293,Luscious by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Luscious by SaltNic brings gifts with one of the most flavorful watermelon fruit splash to date! Deliver a fresh watermelon mixed with undertones of your favorite summer melons!

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Mixed Melons
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>25MG
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0261,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1294,Luscious by VGOD Salt Nic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0262,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1297,Cubano Black by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

More robust tobacco, more rich and creamy vanilla custard, and more nic for your low wattage device. In 25mg and 50mg SaltNic and Back in Black, Cubano Black delivers.

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Tobacco, Vanilla, Custard
<strong>VG/PG: </strong>50VG/50PG
<strong>Nozzle:</strong> Squeezed
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0265,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1298,Cubano Black by VGOD Salt Nic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0266,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1299,Dry Tobacco by SaltNic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Whether you are a transitional vaper who just made the switch or someone who enjoys the flavor of flue cured tobacco, you will love SaltNic Dry Tobacco. Designed with low wattage devices in mind, Dry Tobacco offers a genuine taste reminiscent of your favorite brand.

<strong>Brand Name:</strong> SaltNic
<strong>Flavor: </strong>Dry Tobacco
<strong>VG/PG: </strong>70VG/30PG
<strong>Nicotine Strength: </strong>25MG
<strong>Nozzle:</strong> Squeezed
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0267,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1300,Dry Tobacco by SaltNic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0268,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1301,Ez Duz It by Ruthless Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Ez Duz It by Ruthless Vapors Salt Nic is a mouth watering Strawberry Watermelon Salt Nicotine E-Liquid.

<strong>Brand Name:</strong> Ruthless
<strong>Flavor: </strong>Strawberry and Watermelon
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>35MG
<strong>Nozzle:</strong> Dripper
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0269,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1302,Ez Duz It by Ruthless Salt Nic - 35 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 35 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0270,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1303,Grape Drank on Ice by Ruthless Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Grape Drank On Ice Nic-Salt by Ruthless Nicotine Salt E-Juice is for the menthol lover looking for an amazing grape flavor.? The subtle hint of menthol mixed with the fizzy grape soda and fresh grape candy is a true crowd pleaser.

<strong>Brand Name:</strong> Ruthless
<strong>Flavor: </strong>Grape Soda and Mint
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>35MG
<strong>Nozzle:</strong> Dripper or Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0271,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1304,Grape Drank on Ice by Ruthless Salt Nic - 35 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 35 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0272,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1315,Grape Ice by Juice Roll-Upz - 6 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 6 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0283,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1362,Strizzy by Ruthless - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0330,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1504,Mango Bomb by VGOD Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0472,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1305,Tropical P.O.G By Juice Roll-Upz,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"An exotic fruit island experience with the taste of passion fruit, orange and guava for those who need that refreshing tropical summer breeze

<strong>Brand Name: </strong>Juice Roll-Upz
<strong>Flavor: </strong>Passion Fruit, Orange and Guava
<strong>VG/PG: </strong>70VG/30PG
<strong>Nicotine Strength: </strong>3MG
<strong>Nozzle: </strong>Squeezer
<strong>Size: </strong>100 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0273,SMOK,60,60,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1306,Tropical P.O.G By Juice Roll-Upz - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0274,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1307,Tropical Mango By Juice Roll-Upz,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"A sweet and juicy taste that delivers a sweet ripe island feel

<strong>Brand Name:</strong>Juice Roll-Upz
<strong>Flavor: </strong>Sweet Mango
<strong>VG/PG: </strong>70VG/30PG
<strong>Nicotine Strength: </strong>3MG
<strong>Nozzle: </strong>Squeezer
<strong>Size: </strong>100 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0275,SMOK,60,60,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1309,Tropical Hi-Punch By Juice Roll-Upz,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"A tease of tropical mouth watering sensations with a combination of island fruits to satisfy that summer craving

<strong>Brand Name: </strong>Juice Roll-Upz
<strong>Flavor: </strong>Tropical Fruit Punch
<strong>VG/PG: </strong>70VG/30PG
<strong>Nicotine Strength: </strong>3MG
<strong>Nozzle: </strong>Squeezer
<strong>Size: </strong>100 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0277,SMOK,60,60,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1310,Tropical Hi-Punch By Juice Roll-Upz - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0278,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1311,Blue Raspberry by Juice Roll-Upz,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Blue Raspberry is one of the more popular flavors on Juice Roll Upz e-juice line. This e-liquid is a blend that tastes just like taking a bite out of blue raspberry flavored roll up snack.

<strong>Brand Name:</strong> Juice Roll-Upz
<strong>Flavor: </strong> Blue<strong> </strong>Raspberry
<strong>VG/PG:</strong> 80VG/20PG
<strong>Nozzle:</strong> Dripper
<strong>Size: </strong>60 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0279,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1312,Blue Raspberry by Juice Roll-Upz - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0280,SMOK,60,60,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1313,Vaporesso GT Mesh,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Vaporesso GT Mesh Replacement Coils presents a dynamic coil option for the NRG, Cascade, SKRR and SKRR-S Sub-Ohm Tank.

<strong>Model: <span style=color: #333333; font-size: 14.4px;>GT Mesh</span></strong>
<strong>Brand Name:</strong> Vaporesso
<strong>Suitable For:</strong> NRG Tank / Cascade / SKRR and SKRR-S
<span style=color: #333333; font-size: 14.4px;><strong>Ohm</strong>: 0.18ohm - rated for 50-85W (Best at: 65-80W)</span>

Pack of 3 Coils",{https://delhi-vape.com/img/no-image.jpg},AMA-0281,SMOK,325,325,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1314,Smok G-Priv 2 Kit - Black Red,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Black Red,{https://delhi-vape.com/img/no-image.jpg},AMA-0282,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1316,Watermelon Punch by Juice Roll-Upz,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Watermelon Punch by Juice Roll-Upz is an exciting mouthwatering surge of crisp yet tangy watermelon candy with a rich undertone of refreshing fruit punch

<strong>Brand Name:</strong> Juice Roll-Upz
<strong>Flavor: </strong>Watermelon
<strong>VG/PG:</strong> 70VG/30PG
<strong>Nozzle:</strong> Dripper
<strong>Size: </strong>60 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0284,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1317,Watermelon Punch by Juice Roll-Upz - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0285,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1318,ASAP Grape by Nasty - 6 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 6 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0286,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1334,Aspire Revvo ARC Coil 0.1-0.16 ohm,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Aspire Revvo Replacement Coil Pack is the ARC (Aspire Radial Coil) Coil Family that features a unique stove top style coil system, a single ARC replacement coil is rated at 0.10 to 0.16 ohm, capable of running 50 to 100W but recommended to be used at 80 to 85W.

<strong>Brand Name:</strong> Aspire
<strong>OHM:</strong> 0.4 ohm.Best between 40-60 watts
<strong>Suitable For:</strong> Aspire Revvo Tank / SkyStar Kit

Pack of 3 Coils",{https://delhi-vape.com/img/no-image.jpg},AMA-0302,SMOK,35,35,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1461,Swamp Thang by Ruthless Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0429,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1486,Vaporesso Skrr Replacement Coils - QF Strip,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Coil Model: QF Strip,{https://delhi-vape.com/img/no-image.jpg},AMA-0454,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1319,Spearmint Gum I Love Salts by Mad Hatter Juice,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

I love Salts is specially designed with nicotine salt lovers in mind! The combination of phenomenal mouthwatering flavor with the effectiveness of nicotine salts is perfection! Spearmint Gum Salts is crisp spearmint with a hint of sweetness. Its classic spearmint gum taste is incredibly refreshing!

<strong>Brand Name:</strong> Mad Hatter Juice
<strong>Flavor: </strong>Spearmint Gum
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>25 MG / 50 MG
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0287,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1320,Spearmint Gum I Love Salts by Mad Hatter Juice - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0288,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1321,Spearmint Gum I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0289,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1322,Sweet Tobacco I Love Salts by Mad Hatter Juice,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"I Love Salts - Sweet Tobacco is part of the nic salt collection by Mad Hatter Juice, delivering a modern tobacco flavor featuring the smooth nuttiness.

<strong>Brand Name:</strong> Mad Hatter Juice
<strong>Flavor: </strong>Sweet Tobacco
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>25 MG / 50 MG
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0290,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1323,Sweet Tobacco I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0291,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1324,Juicy Apples I Love Salts by Mad Hatter Juice,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

I Love Salts - Juicy Apples is part of the nic salt collection by Mad Hatter Juice, presenting a succulent and crisp apple juice for a sweet reminiscence of life''s few pleasures.

<strong>Brand Name:</strong> Mad Hatter Juice
<strong>Flavor: </strong>Sweet Tobacco
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>25 MG / 50 MG
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0292,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1325,Juicy Apples I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0293,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1326,Fruit Cereal I Love Salts by Mad Hatter Juice,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

I Love Salts - Fruit Cereal is part of the nic salt collection by Mad Hatter Juice, featuring a yummy experience of a classic fruity cereal blend dipped in a bowl of cool and sweet milk for a vintage profile.

<strong>Brand Name:</strong> Mad Hatter Juice
<strong>Flavor: </strong>Sweet Tobacco
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>25 MG / 50 MG
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0294,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1327,Fruit Cereal I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0295,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1345,Ez Duz It on Ice by Ruthless Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

EZ Duz It on Ice by Ruthless Vapor is a cooling experience of fruity strawberry and watermelon with a splash of menthol. Ruthless have created a refreshing minty twist on their tasty strawberry and watermelon e-liquid. A delectable mish-mash of menthol and fruit, it’s definitely a unique flavor that you should try.

<strong>Brand Name:</strong> Ruthless
<strong>Flavor: </strong>Strawberry, Watermelon and Mint
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>35MG
<strong>Nozzle:</strong> Dripper or Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0313,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1328,Grappleberry I Love Salts by Mad Hatter Juice,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"I Love Salts - Grappleberry is the latest nic salt collection by Mad Hatter Juice, presenting a sensational combination of of fruity flavors.

<strong>Brand Name:</strong> Mad Hatter Juice
<strong>Flavor: </strong>Sweet Tobacco
<strong>VG/PG: </strong>50VG/50PG
<strong>Nicotine Strength: </strong>25 MG / 50 MG
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0296,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1329,Grappleberry I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0297,SMOK,35,35,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1330,Myle Mighty Mint by Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Myle Mighty Mint by Salt Nic is a Refreshing Cool Mint Providing the perfect amount of Menthol for an irresistible all day vape! Try a Pod Today!
<ul>
 	<li>Flavor: Creamy Cuban Tobacco</li>
 	<li>0.9mL/pod</li>
 	<li>5% nicotine by volume</li>
 	<li>300 puffs/pod (approx)</li>
</ul>
<strong>Pack of 4 MYLE Vape Pods</strong>",{https://delhi-vape.com/img/no-image.jpg},AMA-0298,SMOK,35,35,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1331,Myle Cubano by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Myle Cubano by VGOD Salt Nic brings you a sweet Cuban tobacco blend fused with creamy vanilla for a complete all day vape! Enjoy a pack of Pods Today!
<ul>
 	<li>Flavor: Creamy Cuban Tobacco</li>
 	<li>0.9mL/pod</li>
 	<li>5% nicotine by volume</li>
 	<li>300 puffs/pod (approx)</li>
</ul>
<strong>Pack of 4 MYLE Vape Pods</strong>",{https://delhi-vape.com/img/no-image.jpg},AMA-0299,SMOK,35,35,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1332,Myle Lush Ice by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Myle Lush Ice by VGOD Salt Nic is a Delicious Burst of Fresh Watermelon on the Inhale with sweet undertones of Mixed Melons and smooth Menthol on the Exhale, providing a Smooth and Fruity All-Day Vaping Experience!
<ul>
 	<li>Flavor: Watermelon Mint</li>
 	<li>0.9mL/pod</li>
 	<li>5% nicotine by volume</li>
 	<li>300 puffs/pod (approx)</li>
</ul>
<strong>Pack of 4 MYLE Vape Pods</strong>",{https://delhi-vape.com/img/no-image.jpg},AMA-0300,SMOK,35,35,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1333,Myle Tropical Mango by Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Myle Tropical Mango by Salt Nic brings along a sweet mango with a hint of zing in every puff providing a refreshing fruity flavor to satisfy your pallet all day! Enjoy a Pack Today!
<ul>
 	<li>Flavor: Mango</li>
 	<li>0.9mL/pod</li>
 	<li>5% nicotine by volume</li>
 	<li>300 puffs/pod (approx)</li>
</ul>
<strong>Pack of 4 MYLE Vape Pods</strong>",{https://delhi-vape.com/img/no-image.jpg},AMA-0301,SMOK,70,70,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1346,Ez Duz It on Ice by Ruthless Salt Nic - 35 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 35 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0314,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1335,Myle Summer Strawberry by Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Myle Summer Strawberry by Salt Nic will provide a crisp and accurate taste from inhale to exhale. Myle kept it simple with a pure strawberry flavor that will impress the most avid of fruit flavor lovers.
<ul>
 	<li>Flavor: Strawberry</li>
 	<li>0.9mL/pod</li>
 	<li>5% nicotine by volume</li>
 	<li>300 puffs/pod (approx)</li>
</ul>
<strong>Pack of 4 MYLE Vape Pods</strong>",{https://delhi-vape.com/img/no-image.jpg},AMA-0303,SMOK,60,60,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1336,VGOD Stig Lush Ice,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<strong>VGOD Stig Lush Ice</strong> is a delicious burst of fresh watermelon on the inhale with sweet undertones of mixed melons and menthol on the exhale. That provides a smooth and fruity all-day vaping experience.

<strong>Brand:<span style=color: #000000;> VGOD</span>
Flavor</strong>: Fresh Watermelon and Mint
<b>Disposable Pod System</b>
<strong>Nicotine Strength:</strong> 60 MG
<strong>Tank capacity: </strong>1.2 ml
<b>Life Cycle: </b><span style=text-decoration: underline;>Approximately 270 - 300 puffs</span>

Pack of 3",{https://delhi-vape.com/img/no-image.jpg},AMA-0304,SMOK,180,180,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1337,VGOD Elite RDTA - Stainless Steel,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Stainless Steel,{https://delhi-vape.com/img/no-image.jpg},AMA-0305,SMOK,60,60,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1338,Vaporesso GT CCELL,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Vaporesso GT CCELL Replacement Coils presents a dynamic coil option for the NRG, Cascade, SKRR and SKRR-S Sub-Ohm Tank.

<strong>Model: <span style=color: #333333; font-size: 14.4px;>GT CCELL</span></strong>
<strong>Brand Name:</strong> Vaporesso
<strong>Suitable For:</strong> NRG Tank / Cascade / SKRR and SKRR-S
<span style=color: #333333; font-size: 14.4px;><strong>Ohm</strong>: 0.5ohm - rated for 25-35W</span>

Pack of 3 Coils",{https://delhi-vape.com/img/no-image.jpg},AMA-0306,SMOK,75,75,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1339,Vaporesso GTM2 0.4 ohm,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"The Vaporesso GTM-2 Replacement Coils is specifically engineered for power, moderate clouds and outstanding flavor!

<strong>Brand Name:</strong> Vaporesso
<strong>OHM:</strong> 0.4 ohm
<strong>Watts:</strong> 40-80 watts
<strong>Suitable For:</strong> Cascade Tank / Polar Kit

Pack of 3 Coils",{https://delhi-vape.com/img/no-image.jpg},AMA-0307,SMOK,75,75,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
